id,times,textString,startTime,endTime,fromSeconds,toSeconds,timeLength
73,"00:05:56,360 --> 00:05:57,610",Did you see that?,"00:05:56,360","00:05:57,610",356.36,357.61,1.25
74,"00:05:57,650 --> 00:05:58,300",Huh?,"00:05:57,650","00:05:58,300",357.65,358.3,0.6500000000000341
75,"00:05:58,780 --> 00:06:00,200",The cat bowed to me.,"00:05:58,780","00:06:00,200",358.78,360.2,1.420000000000016
76,"00:06:02,130 --> 00:06:02,900",Haru...,"00:06:02,130","00:06:02,900",362.13,362.9,0.7699999999999818
77,"00:06:02,920 --> 00:06:03,690",Did you hit your head?,"00:06:02,920","00:06:03,690",362.92,363.69,0.7699999999999818
78,"00:06:12,000 --> 00:06:13,460",I'm home.,"00:06:12,000","00:06:13,460",372,373.46,1.4599999999999795
79,"00:06:15,590 --> 00:06:16,590",Don't step on that!,"00:06:15,590","00:06:16,590",375.59,376.59,1
80,"00:06:17,940 --> 00:06:19,355",Sorry.,"00:06:17,940","00:06:19,355",377.94,379.355,1.4150000000000205
81,"00:06:19,375 --> 00:06:20,790",I can't decide which pattern to use.,"00:06:19,375","00:06:20,790",379.375,380.79,1.4150000000000205
82,"00:06:21,300 --> 00:06:23,260","Honey, can you make dinner?","00:06:21,300","00:06:23,260",381.3,383.26,1.9599999999999795
83,"00:06:23,850 --> 00:06:25,180",Mom.,"00:06:23,850","00:06:25,180",383.85,385.18,1.329999999999984
84,"00:06:26,430 --> 00:06:28,190",Can cats talk?,"00:06:26,430","00:06:28,190",386.43,388.19,1.759999999999991
85,"00:06:30,530 --> 00:06:31,220",Well...,"00:06:30,530","00:06:31,220",390.53,391.22,0.6900000000000546
86,"00:06:31,240 --> 00:06:31,930",Let's see.,"00:06:31,240","00:06:31,930",391.24,391.93,0.6899999999999977
87,"00:06:37,320 --> 00:06:38,150",What?!,"00:06:37,320","00:06:38,150",397.32,398.15,0.8299999999999841
88,"00:06:39,160 --> 00:06:41,030","Come to think of it, you said so before.","00:06:39,160","00:06:41,030",399.16,401.03,1.8699999999999477
89,"00:06:41,030 --> 00:06:41,990",Really?,"00:06:41,030","00:06:41,990",401.03,401.99,0.9600000000000364
90,"00:06:41,990 --> 00:06:47,000","When you were very small, you used to say ""I can talk with cats.""","00:06:41,990","00:06:47,000",401.99,407,5.009999999999991
91,"00:06:47,000 --> 00:06:48,370",Did I?,"00:06:47,000","00:06:48,370",407,408.37,1.3700000000000045
92,"00:06:48,370 --> 00:06:50,330","Yes, don't you remember?","00:06:48,370","00:06:50,330",408.37,410.33,1.9599999999999795
93,"00:07:13,900 --> 00:07:15,230",What's wrong?,"00:07:13,900","00:07:15,230",433.9,435.23,1.330000000000041
94,"00:07:17,740 --> 00:07:19,950","I see, you're hungry.","00:07:17,740","00:07:19,950",437.74,439.95,2.2099999999999795
95,"00:07:20,410 --> 00:07:21,450",Do you like fish?,"00:07:20,410","00:07:21,450",440.41,441.45,1.0399999999999636
96,"00:07:22,910 --> 00:07:25,580","OK, take these.","00:07:22,910","00:07:25,580",442.91,445.58,2.669999999999959
97,"00:07:26,910 --> 00:07:29,000",You're so dirty...,"00:07:26,910","00:07:29,000",446.91,449,2.089999999999975
98,"00:07:29,620 --> 00:07:30,580",Good?,"00:07:29,620","00:07:30,580",449.62,450.58,0.9599999999999795
99,"00:07:33,500 --> 00:07:35,170","OK, OK.","00:07:33,500","00:07:35,170",453.5,455.17,1.670000000000016
100,"00:07:36,750 --> 00:07:37,840",More?,"00:07:36,750","00:07:37,840",456.75,457.84,1.089999999999975
101,"00:07:38,720 --> 00:07:39,840",Good girl.,"00:07:38,720","00:07:39,840",458.72,459.84,1.1199999999999477
102,"00:07:39,840 --> 00:07:41,090",Eat them all.,"00:07:39,840","00:07:41,090",459.84,461.09,1.25
103,"00:07:47,640 --> 00:07:50,060",No need to thank me.,"00:07:47,640","00:07:50,060",467.64,470.06,2.420000000000016
104,"00:07:50,060 --> 00:07:51,020",Haru.,"00:07:50,060","00:07:51,020",470.06,471.02,0.9599999999999795
105,"00:07:51,770 --> 00:07:52,900","Oh, Mom!","00:07:51,770","00:07:52,900",471.77,472.9,1.1299999999999955
106,"00:07:54,110 --> 00:07:55,480",What were you doing?,"00:07:54,110","00:07:55,480",474.11,475.48,1.3700000000000045
107,"00:07:55,480 --> 00:07:57,570",Talking with a cat.,"00:07:55,480","00:07:57,570",475.48,477.57,2.089999999999975
108,"00:07:59,440 --> 00:08:03,110",Remember I asked you what did you talk about with the cat?,"00:07:59,440","00:08:03,110",479.44,483.11,3.670000000000016
109,"00:08:04,410 --> 00:08:08,660","Then you said, ""She told me it's tough to make a living in this world.""","00:08:04,410","00:08:08,660",484.41,488.66,4.25
110,"00:08:08,660 --> 00:08:11,660",and I thought it was so funny.,"00:08:08,660","00:08:11,660",488.66,491.66,3
111,"00:08:17,750 --> 00:08:19,840",I guess that did happen.,"00:08:17,750","00:08:19,840",497.75,499.84,2.089999999999975
112,"00:08:21,300 --> 00:08:24,760","Anyway, I'll get up early tomorrow in time for breakfast.","00:08:21,300","00:08:24,760",501.3,504.76,3.4599999999999795
113,"00:10:24,560 --> 00:10:25,435",Uhm...,"00:10:24,560","00:10:25,435",624.56,625.435,0.875
114,"00:10:25,455 --> 00:10:26,330",Over here please.,"00:10:25,455","00:10:26,330",625.455,626.33,0.875
115,"00:10:31,890 --> 00:10:33,220",A little closer.,"00:10:31,890","00:10:33,220",631.89,633.22,1.330000000000041
116,"00:10:40,440 --> 00:10:42,150",Allow me to introduce.,"00:10:40,440","00:10:42,150",640.44,642.15,1.7099999999999227
117,"00:10:42,150 --> 00:10:44,530",The King of the Kingdom of Cats.,"00:10:42,150","00:10:44,530",642.15,644.53,2.3799999999999955
118,"00:10:44,530 --> 00:10:46,570",A King among Kings.,"00:10:44,530","00:10:46,570",644.53,646.57,2.0400000000000773
119,"00:10:46,570 --> 00:10:49,030",The Cat King.,"00:10:46,570","00:10:49,030",646.57,649.03,2.4599999999999227
120,"00:10:53,280 --> 00:10:54,450",That's me.,"00:10:53,280","00:10:54,450",653.28,654.45,1.1700000000000728
121,"00:10:56,660 --> 00:11:02,710","The cat you saved today was the son of the King, Prince Lune.","00:10:56,660","00:11:02,710",656.66,662.71,6.050000000000068
122,"00:11:03,090 --> 00:11:08,720","Given the importance of the matter, the King himself has come to show his gratitude.","00:11:03,090","00:11:08,720",663.09,668.72,5.6299999999999955
123,"00:11:12,310 --> 00:11:13,775",Uh...,"00:11:12,310","00:11:13,775",672.31,673.775,1.4650000000000318
124,"00:11:13,795 --> 00:11:15,260",Mhh...,"00:11:13,795","00:11:15,260",673.795,675.26,1.4650000000000318
125,"00:11:16,470 --> 00:11:17,930",Thank you.,"00:11:16,470","00:11:17,930",676.47,677.93,1.4599999999999227
126,"00:11:22,150 --> 00:11:23,650",This is the program.,"00:11:22,150","00:11:23,650",682.15,683.65,1.5
127,"00:11:29,570 --> 00:11:35,080","From tomorrow, countless joys will befall you.","00:11:29,570","00:11:35,080",689.57,695.08,5.509999999999991
